FID,lat,long,Time ,Speed,Road Width,FFS,Area Type,HGV_r,LGV_r,areaNum,Car,2-w,3-w,bus,light commercial vehicle,Car / Jeep (Commercial Yellow plate),sumVehicle,minibus,heavy commercial vehicles,Others
45,28.66392,77.09196999999999,10:35:00,59.684210526315795,11,71,Secondarea,1,1,2,125,131,16,0,0,1,274,0,1,0
45,28.66392,77.09196999999999,10:40:00,56.7,11,71,Secondarea,1,1,2,157,124,15,0,1,0,298,0,1,0
45,28.66392,77.09196999999999,10:45:00,59.684210526315795,11,71,Secondarea,1,1,2,102,152,22,0,0,0,277,0,1,0
45,28.66392,77.09196999999999,10:50:00,59.684210526315795,11,71,Secondarea,1,1,2,113,142,14,0,0,0,270,0,1,0
45,28.66392,77.09196999999999,10:55:00,59.684210526315795,11,71,Secondarea,1,1,2,112,111,21,0,1,0,245,0,0,0
45,28.66392,77.09196999999999,11:00:00,59.684210526315795,11,71,Secondarea,0,0,2,108,121,12,0,0,0,242,1,0,0
45,28.66392,77.09196999999999,11:05:00,51.545454545454504,11,71,Secondarea,0,0,2,108,112,20,0,2,0,243,0,1,0
45,28.66392,77.09196999999999,11:10:00,49.304347826086996,11,71,Secondarea,0,0,2,119,90,24,1,1,0,240,1,4,0
45,28.66392,77.09196999999999,11:15:00,56.7,11,71,Secondarea,0,0,2,70,98,8,0,4,0,183,0,3,0
45,28.66392,77.09196999999999,11:20:00,59.684210526315795,11,71,Secondarea,0,0,2,85,105,16,0,8,0,220,0,5,1
45,28.66392,77.09196999999999,11:25:00,56.7,11,71,Secondarea,0,0,2,104,75,16,0,6,0,209,0,7,1
45,28.66392,77.09196999999999,11:30:00,59.684210526315795,11,71,Secondarea,0,0,2,118,89,22,0,16,0,248,0,3,0
45,28.66392,77.09196999999999,11:35:00,56.7,11,71,Secondarea,0,0,2,115,100,19,0,10,0,247,0,2,1
45,28.66392,77.09196999999999,11:40:00,56.7,11,71,Secondarea,0,0,2,92,102,14,0,10,0,223,0,4,1
45,28.66392,77.09196999999999,11:45:00,56.7,11,71,Secondarea,0,0,2,91,81,23,0,9,0,212,0,8,0
45,28.66392,77.09196999999999,11:50:00,59.684210526315795,11,71,Secondarea,0,0,2,110,88,22,1,5,0,233,0,7,0
45,28.66392,77.09196999999999,11:55:16,56.7,11,71,Secondarea,0,0,2,120,88,11,3,5,0,237,2,7,1
45,28.66392,77.09196999999999,12:00:00,56.7,11,71,Secondarea,0,0,2,93,88,11,1,14,0,209,0,2,0
45,28.66392,77.09196999999999,12:05:00,59.684210526315795,11,71,Secondarea,0,0,2,73,81,13,1,13,0,182,0,1,0
45,28.66392,77.09196999999999,12:10:00,56.7,11,71,Secondarea,0,0,2,72,51,12,0,6,0,144,0,3,0
45,28.66392,77.09196999999999,12:15:00,54,11,71,Secondarea,0,0,2,113,106,16,2,10,0,251,0,4,0
45,28.66392,77.09196999999999,12:20:00,56.7,11,71,Secondarea,0,0,2,108,77,21,1,14,1,225,2,1,0
45,28.66392,77.09196999999999,12:25:00,56.7,11,71,Secondarea,0,0,2,99,77,14,0,13,0,210,1,5,1
45,28.66392,77.09196999999999,12:30:00,59.684210526315795,11,71,Secondarea,0,0,2,122,88,8,2,16,0,236,0,0,0
45,28.66392,77.09196999999999,12:45:00,56.7,11,71,Secondarea,0,0,2,110,66,14,0,7,0,199,1,1,0
45,28.66392,77.09196999999999,12:50:00,56.7,11,71,Secondarea,0,0,2,105,80,7,1,12,0,211,2,4,0
45,28.66392,77.09196999999999,12:55:00,56.7,11,71,Secondarea,0,0,2,87,106,14,1,10,0,220,1,1,0
45,28.66392,77.09196999999999,13:00:19,51.545454545454504,11,71,Secondarea,0,0,2,103,84,20,0,23,0,233,0,3,0
45,28.66392,77.09196999999999,13:05:00,59.684210526315795,11,71,Secondarea,0,0,2,85,72,12,2,16,0,190,0,3,0
45,28.66392,77.09196999999999,13:10:00,56.7,11,71,Secondarea,0,0,2,107,76,12,0,14,0,221,1,11,0
45,28.66392,77.09196999999999,13:15:00,56.7,11,71,Secondarea,0,0,2,85,71,9,1,16,0,189,2,5,0
45,28.66392,77.09196999999999,13:20:00,56.7,11,71,Secondarea,0,0,2,115,95,12,0,18,0,246,1,4,1
45,28.66392,77.09196999999999,13:25:00,49.304347826086996,11,71,Secondarea,0,0,2,118,66,13,1,13,0,217,1,4,1
45,28.66392,77.09196999999999,13:30:00,56.7,11,71,Secondarea,0,0,2,105,107,12,1,8,0,245,3,7,2
45,28.66392,77.09196999999999,13:35:00,59.684210526315795,11,71,Secondarea,0,0,2,88,82,13,1,15,0,208,0,5,4
45,28.66392,77.09196999999999,13:40:00,59.684210526315795,11,71,Secondarea,0,0,2,102,94,15,1,11,0,232,3,5,1
45,28.66392,77.09196999999999,13:45:00,59.684210526315795,11,71,Secondarea,0,0,2,110,66,8,3,11,0,207,2,4,3
45,28.66392,77.09196999999999,13:50:00,56.7,11,71,Secondarea,0,0,2,117,92,10,0,12,0,235,1,3,0
45,28.66392,77.09196999999999,13:55:00,59.684210526315795,11,71,Secondarea,0,0,2,126,77,11,0,13,0,231,2,2,0
46,28.67853,77.10393,08:10:00,32.4,15,49,Secondarea,1,1,2,116,143,25,7,4,1,305,1,2,6
46,28.67853,77.10393,08:15:00,33.872727272727296,15,49,Secondarea,1,1,2,131,152,41,10,1,1,350,2,2,10
46,28.67853,77.10393,08:20:00,31.05,15,49,Secondarea,1,1,2,125,167,30,13,2,1,355,3,1,13
46,28.67853,77.10393,08:25:00,27.6,15,49,Secondarea,1,1,2,139,176,20,11,2,1,360,3,1,7
46,28.67853,77.10393,08:30:00,29.808000000000003,15,49,Secondarea,1,1,2,146,201,29,10,2,0,402,2,1,11
46,28.67853,77.10393,08:35:00,27.6,15,49,Secondarea,1,1,2,129,180,30,12,1,1,368,2,1,12
46,28.67853,77.10393,08:40:00,25.696551724137898,15,49,Secondarea,1,1,2,144,178,36,11,2,0,381,2,1,7
46,28.67853,77.10393,08:45:00,25.696551724137898,15,49,Secondarea,1,1,2,123,196,28,9,0,0,371,1,2,12
46,28.67853,77.10393,08:50:00,23.2875,15,49,Secondarea,1,1,2,176,221,50,16,0,0,479,0,2,14
46,28.67853,77.10393,08:55:00,24.84,15,49,Secondarea,1,1,2,147,225,40,15,0,2,444,1,2,12
46,28.67853,77.10393,09:00:00,20.7,15,49,Secondarea,1,1,2,135,238,41,10,0,0,447,2,5,16
46,28.67853,77.10393,09:05:00,25.696551724137898,15,49,Secondarea,1,1,2,170,203,38,9,1,0,439,2,2,14
46,28.67853,77.10393,09:10:00,21.9176470588235,15,49,Secondarea,1,1,2,137,190,29,8,0,0,382,2,0,16
46,28.67853,77.10393,09:15:00,18.63,15,49,Secondarea,1,1,2,138,215,45,10,0,0,426,3,3,12
46,28.67853,77.10393,09:20:00,22.5818181818182,15,49,Secondarea,1,1,2,175,198,36,12,1,1,436,0,2,11
46,28.67853,77.10393,09:25:00,28.661538461538502,15,49,Secondarea,1,1,2,118,245,41,7,1,0,428,1,2,13
46,28.67853,77.10393,09:35:00,23.2875,15,49,Secondarea,1,1,2,140,267,42,11,3,0,483,1,4,15
46,28.67853,77.10393,09:40:00,20.7,15,49,Secondarea,1,1,2,140,258,33,9,0,2,452,0,1,9
46,28.67853,77.10393,09:45:00,19.1076923076923,15,49,Secondarea,1,1,2,118,217,39,8,2,0,400,1,4,11
46,28.67853,77.10393,09:50:00,20.7,15,49,Secondarea,1,1,2,131,235,35,10,0,1,430,1,2,15
46,28.67853,77.10393,09:55:00,27.6,15,49,Secondarea,1,1,2,121,225,33,8,0,1,401,1,1,11
46,28.67853,77.10393,10:00:00,27.6,15,49,Secondarea,1,1,2,128,259,46,7,0,0,455,2,4,9
46,28.67853,77.10393,10:05:00,23.2875,15,49,Secondarea,1,1,2,122,224,36,6,1,0,402,2,1,10
46,28.67853,77.10393,10:10:00,23.2875,15,49,Secondarea,1,1,2,132,213,41,5,1,0,412,4,3,13
46,28.67853,77.10393,10:15:00,22.5818181818182,15,49,Secondarea,1,1,2,156,199,43,5,0,3,421,0,0,15
46,28.67853,77.10393,10:20:00,24.0387096774194,15,49,Secondarea,1,1,2,146,210,38,4,2,2,417,3,5,7
46,28.67853,77.10393,10:25:00,29.808000000000003,15,49,Secondarea,1,1,2,112,180,35,8,1,1,346,0,4,5
46,28.67853,77.10393,10:30:00,24.84,15,49,Secondarea,1,1,2,137,158,63,8,1,3,382,2,1,9
46,28.67853,77.10393,10:35:00,23.2875,15,49,Secondarea,1,1,2,147,191,39,9,3,1,406,2,4,10
46,28.67853,77.10393,10:40:00,20.1405405405405,15,49,Secondarea,1,1,2,115,147,41,9,3,1,329,0,2,11
46,28.67853,77.10393,10:45:00,22.5818181818182,15,49,Secondarea,1,1,2,104,125,22,8,7,2,280,1,3,8
46,28.67853,77.10393,10:50:00,20.7,15,49,Secondarea,1,1,2,120,137,30,14,48,4,364,2,3,6
46,28.67853,77.10393,10:55:00,21.9176470588235,15,49,Secondarea,1,1,2,88,105,33,2,72,5,313,0,4,4
46,28.67853,77.10393,11:00:00,23.2875,15,49,Secondarea,0,0,2,85,124,16,1,79,7,332,1,10,9
46,28.67853,77.10393,11:05:00,20.7,15,49,Secondarea,0,0,2,44,150,17,3,50,7,295,2,20,2
46,28.67853,77.10393,11:10:00,19.1076923076923,15,49,Secondarea,0,0,2,74,123,34,13,73,13,366,2,30,4
46,28.67853,77.10393,11:20:00,21.9176470588235,15,49,Secondarea,0,0,2,80,120,25,8,51,3,316,1,23,5
46,28.67853,77.10393,11:25:00,20.7,15,49,Secondarea,0,0,2,79,125,26,7,54,6,319,2,17,3
46,28.67853,77.10393,11:30:00,19.6105263157895,15,49,Secondarea,0,0,2,88,132,33,7,44,11,328,0,10,3
46,28.67853,77.10393,11:35:00,25.696551724137898,15,49,Secondarea,0,0,2,76,123,27,5,45,8,317,2,25,6
46,28.67853,77.10393,11:40:00,24.0387096774194,15,49,Secondarea,0,0,2,100,103,45,6,47,12,324,1,8,2
46,28.67853,77.10393,11:45:00,25.696551724137898,15,49,Secondarea,0,0,2,74,124,33,7,24,9,298,1,21,5
46,28.67853,77.10393,11:50:00,26.6142857142857,15,49,Secondarea,0,0,2,83,90,23,8,34,7,270,2,19,4
46,28.67853,77.10393,11:55:00,26.6142857142857,15,49,Secondarea,0,0,2,67,121,13,2,31,2,251,1,12,2
46,28.67853,77.10393,12:00:00,22.5818181818182,15,49,Secondarea,0,0,2,76,134,17,4,43,3,293,2,13,1
46,28.67853,77.10393,12:05:00,22.5818181818182,15,49,Secondarea,0,0,2,59,128,24,4,47,9,283,0,8,4
46,28.67853,77.10393,12:10:00,25.696551724137898,15,49,Secondarea,0,0,2,73,131,23,6,48,6,306,2,13,4
46,28.67853,77.10393,12:15:00,21.2914285714286,15,49,Secondarea,0,0,2,87,106,22,8,33,4,278,1,12,5
46,28.67853,77.10393,12:20:00,24.84,15,49,Secondarea,0,0,2,83,109,28,6,36,5,286,2,14,3
46,28.67853,77.10393,12:25:00,25.696551724137898,15,49,Secondarea,0,0,2,72,96,27,6,38,3,263,1,17,3
46,28.67853,77.10393,12:30:00,22.5818181818182,15,49,Secondarea,0,0,2,56,121,23,4,41,8,272,1,13,5
46,28.67853,77.10393,12:35:00,18.63,15,49,Secondarea,0,0,2,65,115,25,7,44,6,283,2,16,3
46,28.67853,77.10393,12:40:00,24.0387096774194,15,49,Secondarea,0,0,2,67,98,24,9,47,7,275,2,16,5
46,28.67853,77.10393,12:45:00,24.0387096774194,15,49,Secondarea,0,0,2,57,84,16,6,30,3,221,2,17,6
46,28.67853,77.10393,12:50:00,23.2875,15,49,Secondarea,0,0,2,92,120,29,3,37,7,302,1,9,4
46,28.67853,77.10393,12:55:00,24.84,15,49,Secondarea,0,0,2,81,98,33,5,39,4,279,2,11,6
46,28.67853,77.10393,13:00:00,25.696551724137898,15,49,Secondarea,0,0,2,99,101,33,3,43,7,304,1,13,4
46,28.67853,77.10393,13:05:00,19.6105263157895,15,49,Secondarea,0,0,2,101,88,32,5,46,6,299,2,16,3
46,28.67853,77.10393,13:10:00,22.5818181818182,15,49,Secondarea,0,0,2,88,94,38,4,60,7,321,3,22,5
46,28.67853,77.10393,13:15:00,21.9176470588235,15,49,Secondarea,0,0,2,89,87,41,6,53,9,310,2,19,4
46,28.67853,77.10393,13:20:00,21.9176470588235,15,49,Secondarea,0,0,2,75,67,22,6,39,5,235,1,14,6
46,28.67853,77.10393,13:25:00,24.0387096774194,15,49,Secondarea,0,0,2,78,85,28,8,43,6,269,0,13,8
46,28.67853,77.10393,13:30:00,27.6,15,49,Secondarea,0,0,2,73,87,39,4,48,7,282,2,15,7
46,28.67853,77.10393,13:35:00,24.0387096774194,15,49,Secondarea,0,0,2,75,94,34,3,49,4,281,1,18,3
46,28.67853,77.10393,13:40:00,23.2875,15,49,Secondarea,0,0,2,83,78,37,7,52,3,283,3,15,5
46,28.67853,77.10393,13:45:00,25.696551724137898,15,49,Secondarea,0,0,2,78,94,26,4,47,8,276,2,11,6
46,28.67853,77.10393,13:50:00,25.696551724137898,15,49,Secondarea,0,0,2,63,83,21,2,35,6,235,0,17,8
46,28.67853,77.10393,13:55:00,25.696551724137898,15,49,Secondarea,0,0,2,68,79,29,3,38,8,254,2,24,3
46,28.67853,77.10393,14:00:00,28.661538461538502,15,49,Secondarea,0,0,2,51,68,27,4,29,3,206,1,21,2
47,28.64879,77.24576,08:05:00,60.85161290322579,17,65,Core,1,1,0,160,22,78,3,2,5,284,5,5,4
47,28.64879,77.24576,08:10:00,58.95,17,65,Core,1,1,0,149,33,89,4,3,2,295,3,7,5
47,28.64879,77.24576,08:15:00,55.4823529411765,17,65,Core,1,1,0,142,23,96,11,5,6,306,8,9,6
47,28.64879,77.24576,08:20:00,58.95,17,65,Core,1,1,0,149,29,69,5,7,9,283,5,1,9
47,28.64879,77.24576,08:25:00,57.1636363636364,17,65,Core,1,1,0,161,28,67,13,8,4,291,4,2,4
47,28.64879,77.24576,08:30:00,55.4823529411765,17,65,Core,1,1,0,152,55,97,5,9,4,334,4,3,5
47,28.64879,77.24576,08:35:00,55.4823529411765,17,65,Core,1,1,0,173,26,95,7,5,10,331,6,6,3
47,28.64879,77.24576,08:40:00,55.4823529411765,17,65,Core,1,1,0,166,46,68,10,4,7,304,0,1,2
47,28.64879,77.24576,08:45:00,53.897142857142896,17,65,Core,1,1,0,188,60,78,5,7,13,359,6,2,0
47,28.64879,77.24576,08:50:00,55.4823529411765,17,65,Core,1,1,0,190,42,75,10,6,11,347,8,5,0
47,28.64879,77.24576,08:55:00,55.4823529411765,17,65,Core,1,1,0,186,55,49,6,5,7,322,10,4,0
47,28.64879,77.24576,09:00:00,53.897142857142896,17,65,Core,1,1,0,155,61,59,7,7,3,306,12,2,0
47,28.64879,77.24576,09:05:00,52.4,17,65,Core,1,1,0,175,44,88,7,2,14,341,5,6,0
47,28.64879,77.24576,09:10:00,52.4,17,65,Core,1,1,0,196,61,87,14,3,11,375,0,3,0
47,28.64879,77.24576,09:15:00,52.4,17,65,Core,1,1,0,189,66,98,4,8,13,385,5,2,0
47,28.64879,77.24576,09:20:00,52.4,17,65,Core,1,1,0,175,83,95,2,7,8,379,7,2,0
47,28.64879,77.24576,09:25:00,53.897142857142896,17,65,Core,1,1,0,156,67,69,4,1,10,308,0,1,0
47,28.64879,77.24576,09:30:00,53.897142857142896,17,65,Core,1,1,0,189,51,68,12,2,13,342,2,5,0
47,28.64879,77.24576,09:35:00,55.4823529411765,17,65,Core,1,1,0,151,55,78,14,2,9,319,5,5,0
47,28.64879,77.24576,09:40:00,55.4823529411765,17,65,Core,1,1,0,144,84,85,7,5,14,354,11,4,0
47,28.64879,77.24576,09:45:00,52.4,17,65,Core,1,1,0,162,74,84,5,8,20,381,12,6,10
47,28.64879,77.24576,09:50:00,49.6421052631579,17,65,Core,1,1,0,161,81,87,4,9,21,380,9,3,5
47,28.64879,77.24576,09:55:00,52.4,17,65,Core,1,1,0,129,64,84,8,4,17,326,9,5,6
47,28.64879,77.24576,10:00:00,53.897142857142896,17,65,Core,1,1,0,174,93,59,6,4,16,372,8,4,8
47,28.64879,77.24576,10:05:00,50.9837837837838,17,65,Core,1,1,0,161,52,96,4,1,25,355,7,5,4
47,28.64879,77.24576,10:15:00,48.369230769230796,17,65,Core,1,1,0,154,53,75,4,1,21,328,19,0,1
47,28.64879,77.24576,10:20:00,47.16,17,65,Core,1,1,0,220,64,49,11,3,26,383,8,1,1
47,28.64879,77.24576,10:25:00,49.6421052631579,17,65,Core,1,1,0,144,69,39,1,3,16,282,7,2,1
47,28.64879,77.24576,10:30:00,52.4,17,65,Core,1,1,0,142,59,54,3,2,21,293,0,5,7
47,28.64879,77.24576,10:35:00,49.6421052631579,17,65,Core,1,1,0,157,55,59,5,5,19,311,5,6,0
47,28.64879,77.24576,10:40:00,48.369230769230796,17,65,Core,1,1,0,136,61,99,7,4,24,342,8,3,0
47,28.64879,77.24576,10:45:00,49.6421052631579,17,65,Core,1,1,0,156,57,97,2,6,27,357,9,3,0
47,28.64879,77.24576,10:50:00,50.9837837837838,17,65,Core,1,1,0,245,73,50,8,7,17,411,6,5,0
47,28.64879,77.24576,10:55:00,47.16,17,65,Core,1,1,0,211,58,56,2,8,21,377,17,4,0
47,28.64879,77.24576,11:00:00,48.369230769230796,17,65,Core,1,0,0,185,53,78,9,2,13,350,8,2,0
47,28.64879,77.24576,11:05:00,47.16,17,65,Core,1,0,0,152,51,85,7,5,17,336,18,1,0
47,28.64879,77.24576,11:10:00,48.369230769230796,17,65,Core,1,0,0,145,45,49,4,6,16,283,12,6,0
47,28.64879,77.24576,11:15:00,50.9837837837838,17,65,Core,1,0,0,122,41,97,4,8,15,306,17,2,0
47,28.64879,77.24576,11:20:00,47.16,17,65,Core,1,0,0,99,44,48,4,6,10,222,8,3,0
47,28.64879,77.24576,11:25:00,48.369230769230796,17,65,Core,1,0,0,104,65,87,8,2,15,290,7,2,0
47,28.64879,77.24576,11:30:00,47.16,17,65,Core,1,0,0,134,60,75,5,2,18,303,4,5,0
47,28.64879,77.24576,11:35:00,46.009756097560995,17,65,Core,1,0,0,105,57,74,8,5,17,279,9,4,0
47,28.64879,77.24576,11:40:00,44.914285714285704,17,65,Core,1,0,0,34,51,79,7,7,13,199,6,2,0
47,28.64879,77.24576,11:45:00,49.6421052631579,17,65,Core,1,0,0,92,45,85,4,7,12,258,8,5,0
47,28.64879,77.24576,11:55:00,43.8697674418605,17,65,Core,1,0,0,87,75,54,6,6,11,254,11,2,2
47,28.64879,77.24576,12:00:00,46.009756097560995,17,65,Core,1,0,0,112,61,69,8,8,15,295,15,4,3
47,28.64879,77.24576,12:05:00,47.16,17,65,Core,1,0,0,83,68,65,12,9,8,266,8,4,9
47,28.64879,77.24576,12:10:00,37.728,17,65,Core,1,0,0,112,44,58,5,1,12,253,14,2,5
47,28.64879,77.24576,12:15:00,44.914285714285704,17,65,Core,1,0,0,105,52,48,7,5,12,255,18,3,5
47,28.64879,77.24576,12:20:00,41.92,17,65,Core,1,0,0,109,64,59,4,6,13,263,5,2,1
47,28.64879,77.24576,12:25:00,41.92,17,65,Core,1,0,0,88,72,57,4,5,15,251,7,2,1
47,28.64879,77.24576,12:30:00,44.914285714285704,17,65,Core,1,0,0,116,54,87,5,8,16,303,12,5,0
47,28.64879,77.24576,12:35:00,42.872727272727296,17,65,Core,1,0,0,87,57,98,2,7,11,276,5,4,5
47,28.64879,77.24576,12:40:00,48.369230769230796,17,65,Core,1,0,0,86,46,59,7,6,11,245,15,6,9
47,28.64879,77.24576,12:45:00,48.369230769230796,17,65,Core,1,0,0,95,44,87,5,6,11,261,0,6,7
47,28.64879,77.24576,12:50:00,48.369230769230796,17,65,Core,1,0,0,108,42,78,2,8,20,279,5,5,11
47,28.64879,77.24576,12:55:00,48.369230769230796,17,65,Core,1,0,0,96,57,89,5,9,13,273,2,2,0
47,28.64879,77.24576,13:00:00,48.369230769230796,17,65,Core,1,0,0,102,59,87,5,7,13,275,0,2,0
47,28.64879,77.24576,13:05:00,49.6421052631579,17,65,Core,1,0,0,84,62,98,3,1,16,270,2,4,0
47,28.64879,77.24576,13:10:00,46.009756097560995,17,65,Core,1,0,0,192,51,97,6,5,11,372,5,5,0
47,28.64879,77.24576,13:20:00,49.6421052631579,17,65,Core,1,0,0,174,62,45,8,2,7,308,8,2,0
47,28.64879,77.24576,13:25:00,49.6421052631579,17,65,Core,1,0,0,126,59,47,9,8,7,265,4,5,0
47,28.64879,77.24576,13:30:00,47.16,17,65,Core,1,0,0,82,65,36,3,7,8,214,7,6,0
47,28.64879,77.24576,13:35:00,48.369230769230796,17,65,Core,1,0,0,97,54,38,5,9,4,220,5,5,3
47,28.64879,77.24576,13:40:00,46.009756097560995,17,65,Core,1,0,0,81,57,43,5,2,3,205,4,4,6
47,28.64879,77.24576,13:45:00,47.16,17,65,Core,1,0,0,70,64,47,7,1,5,206,5,2,5
47,28.64879,77.24576,13:50:00,47.16,17,65,Core,1,0,0,86,70,44,2,2,3,222,4,3,8
47,28.64879,77.24576,13:55:00,48.369230769230796,17,65,Core,1,0,0,178,51,34,2,4,7,295,6,6,7
47,28.64879,77.24576,14:00:00,46.009756097560995,17,65,Core,1,0,0,156,48,37,5,2,5,277,7,8,9
48,28.666790000000002,77.21719,08:05:00,40.4,12,54,Core,1,1,0,32,81,10,6,0,0,142,0,2,11
48,28.666790000000002,77.21719,08:10:00,36.36,12,54,Core,1,1,0,52,66,16,4,0,0,148,2,0,8
48,28.666790000000002,77.21719,08:15:00,40.4,12,54,Core,1,1,0,66,69,20,6,1,2,172,0,0,8
48,28.666790000000002,77.21719,08:20:00,40.4,12,54,Core,1,1,0,46,74,14,10,0,2,157,0,1,10
48,28.666790000000002,77.21719,08:25:00,33.0545454545455,12,54,Core,1,1,0,45,60,25,9,0,0,154,2,1,12
48,28.666790000000002,77.21719,08:30:00,30.3,12,54,Core,1,1,0,40,61,14,5,0,0,127,0,1,6
48,28.666790000000002,77.21719,08:35:00,36.36,12,54,Core,1,1,0,64,89,20,11,0,0,195,0,1,10
48,28.666790000000002,77.21719,08:40:00,36.36,12,54,Core,1,1,0,56,86,18,8,0,1,179,1,0,9
48,28.666790000000002,77.21719,08:45:00,12.9857142857143,12,54,Core,1,1,0,61,96,21,7,0,0,202,0,2,15
48,28.666790000000002,77.21719,08:50:00,33.0545454545455,12,54,Core,1,1,0,67,87,27,3,0,0,199,0,1,14
48,28.666790000000002,77.21719,08:55:00,36.36,12,54,Core,1,1,0,45,70,19,6,0,0,157,0,0,17
48,28.666790000000002,77.21719,09:00:00,17.3142857142857,12,54,Core,1,1,0,77,101,18,8,0,1,218,0,1,12
48,28.666790000000002,77.21719,09:05:00,33.0545454545455,12,54,Core,1,1,0,61,110,22,5,0,0,210,1,0,11
48,28.666790000000002,77.21719,09:10:00,30.3,12,54,Core,1,1,0,78,124,27,9,0,0,255,1,2,14
48,28.666790000000002,77.21719,09:15:00,17.3142857142857,12,54,Core,1,1,0,75,103,35,9,3,1,241,0,2,13
48,28.666790000000002,77.21719,09:20:00,30.3,12,54,Core,1,1,0,67,125,23,8,2,0,241,0,2,14
48,28.666790000000002,77.21719,09:25:00,12.537931034482801,12,54,Core,1,1,0,77,123,29,3,2,0,254,0,0,20
48,28.666790000000002,77.21719,09:30:00,24.24,12,54,Core,1,1,0,67,112,26,5,2,0,231,0,1,18
48,28.666790000000002,77.21719,09:35:00,25.9714285714286,12,54,Core,1,1,0,89,146,39,7,0,0,292,0,1,10
48,28.666790000000002,77.21719,09:40:00,21.3882352941176,12,54,Core,1,1,0,82,175,39,4,0,2,324,1,1,20
48,28.666790000000002,77.21719,09:45:00,19.1368421052632,12,54,Core,1,1,0,81,119,30,12,1,0,256,0,0,13
48,28.666790000000002,77.21719,09:50:00,21.3882352941176,12,54,Core,1,1,0,97,149,35,8,0,2,306,0,1,14
48,28.666790000000002,77.21719,09:55:00,16.5272727272727,12,54,Core,1,1,0,98,189,61,9,0,1,386,1,0,27
48,28.666790000000002,77.21719,10:00:00,13.9846153846154,12,54,Core,1,1,0,144,223,59,7,0,0,459,1,1,24
48,28.666790000000002,77.21719,10:05:00,15.15,12,54,Core,1,1,0,148,187,49,5,1,2,416,1,2,21
48,28.666790000000002,77.21719,10:10:00,18.18,12,54,Core,1,1,0,81,110,35,12,1,0,250,1,1,9
48,28.666790000000002,77.21719,10:15:00,21.3882352941176,12,54,Core,1,1,0,56,127,29,4,1,0,228,0,1,10
48,28.666790000000002,77.21719,10:20:00,13.466666666666699,12,54,Core,1,1,0,50,101,31,10,0,1,211,0,1,17
48,28.666790000000002,77.21719,10:25:00,17.3142857142857,12,54,Core,1,1,0,70,142,29,9,1,0,274,0,0,23
48,28.666790000000002,77.21719,10:30:00,22.725,12,54,Core,1,1,0,80,137,33,6,0,1,274,0,0,17
48,28.666790000000002,77.21719,10:35:00,22.725,12,54,Core,1,1,0,77,124,30,6,1,0,259,0,1,20
48,28.666790000000002,77.21719,10:40:00,18.18,12,54,Core,1,1,0,76,117,39,5,0,1,255,2,0,15
48,28.666790000000002,77.21719,10:45:00,16.5272727272727,12,54,Core,1,1,0,81,134,33,7,0,4,286,0,0,27
48,28.666790000000002,77.21719,10:50:00,21.3882352941176,12,54,Core,1,1,0,77,165,48,6,1,2,325,0,1,25
48,28.666790000000002,77.21719,10:55:00,22.725,12,54,Core,1,1,0,53,109,31,3,3,1,221,0,1,20
48,28.666790000000002,77.21719,11:00:00,21.3882352941176,12,54,Core,1,0,0,55,110,38,5,9,2,241,0,3,19
48,28.666790000000002,77.21719,11:05:00,19.1368421052632,12,54,Core,1,0,0,59,119,41,2,13,2,259,0,2,21
48,28.666790000000002,77.21719,11:10:00,19.1368421052632,12,54,Core,1,0,0,61,140,34,10,21,5,296,0,5,20
48,28.666790000000002,77.21719,11:15:00,17.3142857142857,12,54,Core,1,0,0,74,125,38,8,23,8,304,0,8,20
48,28.666790000000002,77.21719,11:20:00,5.1942857142857095,12,54,Core,1,0,0,78,139,26,7,28,7,313,1,5,22
48,28.666790000000002,77.21719,11:25:00,14.544,12,54,Core,1,0,0,69,103,27,6,22,4,249,0,3,15
48,28.666790000000002,77.21719,11:30:00,18.18,12,54,Core,1,0,0,61,125,40,5,25,10,280,0,1,13
48,28.666790000000002,77.21719,11:35:00,19.1368421052632,12,54,Core,1,0,0,67,137,29,7,29,8,301,0,5,19
48,28.666790000000002,77.21719,11:40:00,19.1368421052632,12,54,Core,1,0,0,53,116,30,5,16,4,244,0,4,16
48,28.666790000000002,77.21719,11:45:00,24.24,12,54,Core,1,0,0,61,111,22,4,20,11,244,1,1,13
48,28.666790000000002,77.21719,11:50:00,21.3882352941176,12,54,Core,1,0,0,45,104,22,1,28,5,230,0,2,23
48,28.666790000000002,77.21719,11:55:00,25.9714285714286,12,54,Core,1,0,0,37,112,44,3,23,4,242,0,4,15
48,28.666790000000002,77.21719,12:00:00,15.8086956521739,12,54,Core,1,0,0,46,105,43,6,28,6,256,0,3,19
48,28.666790000000002,77.21719,12:05:00,21.3882352941176,12,54,Core,1,0,0,47,89,27,8,26,5,221,0,1,18
48,28.666790000000002,77.21719,12:10:00,18.18,12,54,Core,1,0,0,50,145,34,1,29,3,278,0,4,12
48,28.666790000000002,77.21719,12:15:00,18.18,12,54,Core,1,0,0,61,120,47,7,24,3,293,1,3,27
48,28.666790000000002,77.21719,12:20:00,21.3882352941176,12,54,Core,1,0,0,58,127,37,5,19,2,279,0,2,29
48,28.666790000000002,77.21719,12:25:00,16.5272727272727,12,54,Core,1,0,0,46,154,43,5,25,3,295,1,0,18
48,28.666790000000002,77.21719,12:30:00,13.9846153846154,12,54,Core,1,0,0,50,100,35,8,26,8,236,0,0,9
